$DateFormat=mm/dd/yyyy,
2/13/1956,80
2/14/1956,76
2/15/1956,70
2/16/1956,76
2/17/1956,82
2/18/1956,82
2/19/1956,78
2/20/1956,74
2/21/1956,74
2/22/1956,74
2/23/1956,72
2/24/1956,70
2/25/1956,68
2/26/1956,72
2/27/1956,58
2/28/1956,52
2/29/1956,58
3/1/1956,59
3/2/1956,54
3/3/1956,58
3/4/1956,74
3/5/1956,60
3/6/1956,51
3/7/1956,46
3/8/1956,60
3/9/1956,72
3/10/1956,72
3/11/1956,53
3/12/1956,61
3/13/1956,84
3/14/1956,62
3/15/1956,62
3/16/1956,59
3/17/1956,58
3/18/1956,56
3/19/1956,63
3/20/1956,69
3/21/1956,68
3/22/1956,71
3/23/1956,78
3/24/1956,87
3/25/1956,104
3/26/1956,116
3/27/1956,111
3/28/1956,82
3/29/1956,83
3/30/1956,96
3/31/1956,93
4/1/1956,96
4/2/1956,102
4/3/1956,87
4/4/1956,78
4/5/1956,78
4/6/1956,77
4/7/1956,72
4/8/1956,78
4/9/1956,77
4/10/1956,75
4/11/1956,85
4/12/1956,87
4/13/1956,85
4/14/1956,107
4/15/1956,103
4/16/1956,116
4/17/1956,114
4/18/1956,120
4/19/1956,111
4/20/1956,96
4/21/1956,100
4/22/1956,113
4/23/1956,174
4/24/1956,204
4/25/1956,216
4/26/1956,249
4/27/1956,271
4/28/1956,320
4/29/1956,320
4/30/1956,310
5/1/1956,310
5/2/1956,310
5/3/1956,320
5/4/1956,340
5/5/1956,370
5/6/1956,388
5/7/1956,407
5/8/1956,435
5/9/1956,440
5/10/1956,427
5/11/1956,485
5/12/1956,495
5/13/1956,515
5/14/1956,515
5/15/1956,490
5/16/1956,480
5/17/1956,515
5/18/1956,540
5/19/1956,598
5/20/1956,593
5/21/1956,714
5/22/1956,774
5/23/1956,786
5/24/1956,870
5/25/1956,902
5/26/1956,1140
5/27/1956,1120
5/28/1956,804
5/29/1956,750
5/30/1956,679
5/31/1956,593
6/1/1956,598
6/2/1956,598
6/3/1956,593
6/4/1956,572
6/5/1956,624
6/6/1956,834
6/7/1956,980
6/8/1956,1070
6/9/1956,1060
6/10/1956,702
6/11/1956,630
6/12/1956,614
6/13/1956,556
6/14/1956,485
6/15/1956,505
6/16/1956,490
6/17/1956,471
6/18/1956,458
6/19/1956,458
6/20/1956,431
6/21/1956,411
6/22/1956,384
6/23/1956,374
6/24/1956,367
6/25/1956,357
6/26/1956,350
6/27/1956,343
6/28/1956,350
6/29/1956,340
6/30/1956,333
7/1/1956,374
7/2/1956,357
7/3/1956,346
7/4/1956,329
7/5/1956,314
7/6/1956,301
7/7/1956,295
7/8/1956,283
7/9/1956,427
7/10/1956,480
7/11/1956,525
7/12/1956,525
7/13/1956,525
7/14/1956,310
7/15/1956,244
7/16/1956,204
7/17/1956,204
7/18/1956,202
7/19/1956,192
7/20/1956,204
7/21/1956,212
7/22/1956,209
7/23/1956,219
7/24/1956,219
7/25/1956,222
7/26/1956,226
7/27/1956,222
7/28/1956,192
7/29/1956,186
7/30/1956,204
7/31/1956,255
8/1/1956,317
8/2/1956,277
8/3/1956,232
8/4/1956,207
8/5/1956,188
8/6/1956,178
8/7/1956,200
8/8/1956,226
8/9/1956,188
8/10/1956,174
8/11/1956,162
8/12/1956,162
8/13/1956,159
8/14/1956,153
8/15/1956,151
8/16/1956,162
8/17/1956,174
8/18/1956,170
8/19/1956,207
8/20/1956,346
8/21/1956,399
8/22/1956,395
8/23/1956,423
8/24/1956,431
8/25/1956,268
8/26/1956,271
8/27/1956,260
8/28/1956,224
8/29/1956,214
8/30/1956,151
8/31/1956,141
9/1/1956,129
9/2/1956,124
9/3/1956,126
9/4/1956,122
9/5/1956,107
9/6/1956,136
9/7/1956,149
9/8/1956,132
9/9/1956,153
9/10/1956,160
9/11/1956,174
9/12/1956,170
9/13/1956,184
9/14/1956,188
9/15/1956,188
9/16/1956,182
9/17/1956,180
9/18/1956,182
9/19/1956,182
9/20/1956,180
9/21/1956,178
9/22/1956,178
9/23/1956,182
9/24/1956,180
9/25/1956,178
9/26/1956,176
9/27/1956,176
9/28/1956,186
9/29/1956,184
9/30/1956,182
10/1/1956,170
10/2/1956,170
10/3/1956,172
10/4/1956,182
10/5/1956,178
10/6/1956,182
10/7/1956,178
10/8/1956,178
10/9/1956,180
10/10/1956,182
10/11/1956,110
10/12/1956,67
10/13/1956,56
10/14/1956,59
10/15/1956,65
10/16/1956,65
10/17/1956,62
10/18/1956,62
10/19/1956,62
10/20/1956,62
10/21/1956,58
10/22/1956,60
10/23/1956,59
10/24/1956,62
10/25/1956,71
10/26/1956,60
10/27/1956,77
10/28/1956,90
10/29/1956,89
10/30/1956,90
10/31/1956,78
11/1/1956,88
11/2/1956,82
11/3/1956,93
11/4/1956,95
11/5/1956,97
11/6/1956,114
11/7/1956,113
11/8/1956,87
11/9/1956,83
11/10/1956,85
11/11/1956,90
11/12/1956,82
11/13/1956,82
11/14/1956,75
11/15/1956,44
11/16/1956,50
11/17/1956,62
11/18/1956,79
11/19/1956,76
11/20/1956,71
11/21/1956,82
11/22/1956,89
11/23/1956,97
11/24/1956,95
11/25/1956,88
11/26/1956,90
11/27/1956,95
11/28/1956,93
11/29/1956,97
11/30/1956,102
12/1/1956,99
12/2/1956,102
12/3/1956,104
12/4/1956,109
12/5/1956,109
12/6/1956,120
12/7/1956,103
12/8/1956,78
12/9/1956,75
12/10/1956,85
12/11/1956,100
12/12/1956,100
12/13/1956,95
12/14/1956,100
12/15/1956,90
12/16/1956,90
12/17/1956,80
12/18/1956,73
12/19/1956,75
12/20/1956,65
12/21/1956,60
12/22/1956,56
12/23/1956,56
12/24/1956,60
12/25/1956,62
12/26/1956,64
12/27/1956,67
12/28/1956,69
12/29/1956,75
12/30/1956,73
12/31/1956,63
1/1/1957,66
1/2/1957,60
1/3/1957,57
1/4/1957,58
1/5/1957,56
1/6/1957,57
1/7/1957,60
1/8/1957,63
1/9/1957,67
1/10/1957,66
1/11/1957,57
1/12/1957,65
1/13/1957,75
1/14/1957,70
1/15/1957,72
1/16/1957,74
1/17/1957,74
1/18/1957,74
1/19/1957,74
1/20/1957,74
1/21/1957,65
1/22/1957,55
1/23/1957,50
1/24/1957,60
1/25/1957,54
1/26/1957,48
1/27/1957,47
1/28/1957,49
1/29/1957,52
1/30/1957,53
1/31/1957,55
2/1/1957,60
2/2/1957,61
2/3/1957,63
2/4/1957,63
2/5/1957,58
2/6/1957,56
2/7/1957,57
2/8/1957,63
2/9/1957,66
2/10/1957,69
2/11/1957,69
2/12/1957,72
2/13/1957,72
2/14/1957,73
2/15/1957,77
2/16/1957,76
2/17/1957,72
2/18/1957,74
2/19/1957,71
2/20/1957,71
2/21/1957,74
2/22/1957,70
2/23/1957,70
2/24/1957,70
2/25/1957,72
2/26/1957,72
2/27/1957,67
2/28/1957,67
3/1/1957,53
3/2/1957,49
3/3/1957,58
3/4/1957,56
3/5/1957,44
3/6/1957,46
3/7/1957,46
3/8/1957,56
3/9/1957,54
3/10/1957,60
3/11/1957,52
3/12/1957,48
3/13/1957,52
3/14/1957,37
3/15/1957,39
3/16/1957,57
3/17/1957,63
3/18/1957,52
3/19/1957,48
3/20/1957,52
3/21/1957,49
3/22/1957,53
3/23/1957,44
3/24/1957,38
3/25/1957,45
3/26/1957,68
3/27/1957,61
3/28/1957,58
3/29/1957,60
3/30/1957,60
3/31/1957,58
4/1/1957,59
4/2/1957,47
4/3/1957,51
4/4/1957,74
4/5/1957,95
4/6/1957,104
4/7/1957,106
4/8/1957,64
4/9/1957,120
4/10/1957,124
4/11/1957,122
4/12/1957,110
4/13/1957,113
4/14/1957,129
4/15/1957,166
4/16/1957,202
4/17/1957,236
4/18/1957,255
4/19/1957,255
4/20/1957,214
4/21/1957,192
4/22/1957,200
4/23/1957,202
4/24/1957,190
4/25/1957,184
4/26/1957,168
4/27/1957,174
4/28/1957,166
4/29/1957,151
4/30/1957,157
5/1/1957,170
5/2/1957,247
5/3/1957,326
5/4/1957,357
5/5/1957,458
5/6/1957,495
5/7/1957,598
5/8/1957,374
5/9/1957,582
5/10/1957,619
5/11/1957,615
5/12/1957,545
5/13/1957,510
5/14/1957,448
5/15/1957,500
5/16/1957,550
5/17/1957,550
5/18/1957,645
5/19/1957,820
5/20/1957,976
5/21/1957,892
5/22/1957,804
5/23/1957,743
5/24/1957,672
5/25/1957,600
5/26/1957,550
5/27/1957,555
5/28/1957,540
5/29/1957,550
5/30/1957,565
5/31/1957,625
6/1/1957,765
6/2/1957,754
6/3/1957,814
6/4/1957,904
6/5/1957,1010
6/6/1957,1110
6/7/1957,1170
6/8/1957,1220
6/9/1957,1160
6/10/1957,1070
6/11/1957,1080
6/12/1957,1070
6/13/1957,1060
6/14/1957,1030
6/15/1957,946
6/16/1957,910
6/17/1957,809
6/18/1957,792
6/19/1957,874
6/20/1957,976
6/21/1957,1020
6/22/1957,1050
6/23/1957,1130
6/24/1957,1190
6/25/1957,1200
6/26/1957,1230
6/27/1957,1200
6/28/1957,1220
6/29/1957,1240
6/30/1957,1270
7/1/1957,1250
7/2/1957,1180
7/3/1957,1110
7/4/1957,1070
7/5/1957,994
7/6/1957,910
7/7/1957,1020
7/8/1957,958
7/9/1957,916
7/10/1957,976
7/11/1957,1180
7/12/1957,1250
7/13/1957,1500
7/14/1957,1340
7/15/1957,1340
7/16/1957,1440
7/17/1957,1400
7/18/1957,1420
7/19/1957,1260
7/20/1957,1320
7/21/1957,1350
7/22/1957,1440
7/23/1957,1100
7/24/1957,952
7/25/1957,721
7/26/1957,844
7/27/1957,765
7/28/1957,555
7/29/1957,635
7/30/1957,832
7/31/1957,838
8/1/1957,850
8/2/1957,814
8/3/1957,988
8/4/1957,976
8/5/1957,1010
8/6/1957,1010
8/7/1957,868
8/8/1957,988
8/9/1957,1010
8/10/1957,1200
8/11/1957,1080
8/12/1957,934
8/13/1957,928
8/14/1957,928
8/15/1957,982
8/16/1957,1110
8/17/1957,1070
8/18/1957,1290
8/19/1957,1370
8/20/1957,1190
8/21/1957,1080
8/22/1957,988
8/23/1957,886
8/24/1957,832
8/25/1957,782
8/26/1957,770
8/27/1957,716
8/28/1957,677
8/29/1957,635
8/30/1957,590
8/31/1957,535
9/1/1957,500
9/2/1957,469
9/3/1957,452
9/4/1957,440
9/5/1957,424
9/6/1957,416
9/7/1957,428
9/8/1957,413
9/9/1957,385
9/10/1957,382
9/11/1957,368
9/12/1957,326
9/13/1957,303
9/14/1957,343
9/15/1957,346
9/16/1957,322
9/17/1957,300
9/18/1957,285
9/19/1957,273
9/20/1957,267
9/21/1957,258
9/22/1957,261
9/23/1957,252
9/24/1957,250
9/25/1957,244
9/26/1957,239
9/27/1957,236
9/28/1957,233
9/29/1957,239
9/30/1957,300
10/1/1957,329
10/2/1957,354
10/3/1957,350
10/4/1957,285
10/5/1957,258
10/6/1957,233
10/7/1957,213
10/8/1957,213
10/9/1957,220
10/10/1957,208
10/11/1957,193
10/12/1957,184
10/13/1957,220
10/14/1957,242
10/15/1957,223
10/16/1957,247
10/17/1957,279
10/18/1957,261
10/19/1957,273
10/20/1957,282
10/21/1957,273
10/22/1957,250
10/23/1957,233
10/24/1957,223
10/25/1957,285
10/26/1957,252
10/27/1957,213
10/28/1957,226
10/29/1957,247
10/30/1957,226
10/31/1957,213
11/1/1957,208
11/2/1957,220
11/3/1957,223
11/4/1957,220
11/5/1957,228
11/6/1957,244
11/7/1957,244
11/8/1957,247
11/9/1957,239
11/10/1957,208
11/11/1957,191
11/12/1957,186
11/13/1957,186
11/14/1957,179
11/15/1957,193
11/16/1957,201
11/17/1957,196
11/18/1957,164
11/19/1957,143
11/20/1957,137
11/21/1957,122
11/22/1957,108
11/23/1957,141
11/24/1957,147
11/25/1957,153
11/26/1957,151
11/27/1957,153
11/28/1957,122
11/29/1957,130
11/30/1957,120
12/1/1957,112
12/2/1957,112
12/3/1957,112
12/4/1957,112
12/5/1957,112
12/6/1957,112
12/7/1957,112
12/8/1957,112
12/9/1957,112
12/10/1957,112
12/11/1957,92
12/12/1957,92
12/13/1957,92
12/14/1957,92
12/15/1957,92
12/16/1957,92
12/17/1957,92
12/18/1957,92
12/19/1957,92
12/20/1957,92
12/21/1957,79
12/22/1957,79
12/23/1957,79
12/24/1957,79
12/25/1957,79
12/26/1957,79
12/27/1957,79
12/28/1957,79
12/29/1957,79
12/30/1957,79
12/31/1957,79
1/1/1958,73
1/2/1958,73
1/3/1958,73
1/4/1958,73
1/5/1958,73
1/6/1958,73
1/7/1958,73
1/8/1958,73
1/9/1958,73
1/10/1958,73
1/11/1958,66
1/12/1958,66
1/13/1958,66
1/14/1958,66
1/15/1958,66
1/16/1958,66
1/17/1958,66
1/18/1958,66
1/19/1958,66
1/20/1958,66
1/21/1958,74
1/22/1958,74
1/23/1958,74
1/24/1958,74
1/25/1958,74
1/26/1958,74
1/27/1958,74
1/28/1958,74
1/29/1958,74
1/30/1958,74
1/31/1958,74
2/1/1958,76
2/2/1958,76
2/3/1958,76
2/4/1958,76
2/5/1958,76
2/6/1958,76
2/7/1958,76
2/8/1958,76
2/9/1958,76
2/10/1958,76
2/11/1958,78
2/12/1958,80
2/13/1958,90
2/14/1958,94
2/15/1958,105
2/16/1958,110
2/17/1958,125
2/18/1958,129
2/19/1958,128
2/20/1958,122
2/21/1958,115
2/22/1958,120
2/23/1958,126
2/24/1958,122
2/25/1958,129
2/26/1958,126
2/27/1958,104
2/28/1958,115
3/1/1958,128
3/2/1958,131
3/3/1958,133
3/4/1958,124
3/5/1958,129
3/6/1958,124
3/7/1958,129
3/8/1958,126
3/9/1958,129
3/10/1958,122
3/11/1958,120
3/12/1958,126
3/13/1958,124
3/14/1958,124
3/15/1958,126
3/16/1958,126
3/17/1958,128
3/18/1958,126
3/19/1958,128
3/20/1958,145
3/21/1958,161
3/22/1958,175
3/23/1958,175
3/24/1958,172
3/25/1958,168
3/26/1958,172
3/27/1958,172
3/28/1958,179
3/29/1958,170
3/30/1958,191
3/31/1958,208
4/1/1958,213
4/2/1958,231
4/3/1958,218
4/4/1958,231
4/5/1958,216
4/6/1958,186
4/7/1958,191
4/8/1958,170
4/9/1958,172
4/10/1958,168
4/11/1958,184
4/12/1958,233
4/13/1958,247
4/14/1958,255
4/15/1958,282
4/16/1958,318
4/17/1958,396
4/18/1958,555
4/19/1958,738
4/20/1958,765
4/21/1958,738
4/22/1958,699
4/23/1958,682
4/24/1958,620
4/25/1958,555
4/26/1958,565
4/27/1958,560
4/28/1958,550
4/29/1958,540
4/30/1958,460
5/1/1958,448
5/2/1958,424
5/3/1958,392
5/4/1958,388
5/5/1958,436
5/6/1958,540
5/7/1958,660
5/8/1958,910
5/9/1958,1040
5/10/1958,1030
5/11/1958,1070
5/12/1958,1090
5/13/1958,1060
5/14/1958,1020
5/15/1958,988
5/16/1958,1040
5/17/1958,1100
5/18/1958,1200
5/19/1958,1320
5/20/1958,1370
5/21/1958,1410
5/22/1958,1530
5/23/1958,1630
5/24/1958,1850
5/25/1958,2020
5/26/1958,2060
5/27/1958,2000
5/28/1958,1850
5/29/1958,1820
5/30/1958,1720
5/31/1958,1620
6/1/1958,1550
6/2/1958,1510
6/3/1958,1410
6/4/1958,1210
6/5/1958,1130
6/6/1958,1340
6/7/1958,1460
6/8/1958,1460
6/9/1958,1220
6/10/1958,1110
6/11/1958,1040
6/12/1958,964
6/13/1958,892
6/14/1958,832
6/15/1958,765
6/16/1958,704
6/17/1958,666
6/18/1958,630
6/19/1958,610
6/20/1958,605
6/21/1958,570
6/22/1958,550
6/23/1958,510
6/24/1958,482
6/25/1958,510
6/26/1958,555
6/27/1958,515
6/28/1958,525
6/29/1958,478
6/30/1958,428
7/1/1958,392
7/2/1958,371
7/3/1958,448
7/4/1958,428
7/5/1958,444
7/6/1958,555
7/7/1958,525
7/8/1958,525
7/9/1958,482
7/10/1958,460
7/11/1958,440
7/12/1958,382
7/13/1958,368
7/14/1958,357
7/15/1958,357
7/16/1958,357
7/17/1958,332
7/18/1958,346
7/19/1958,357
7/20/1958,329
7/21/1958,432
7/22/1958,452
7/23/1958,440
7/24/1958,436
7/25/1958,428
7/26/1958,291
7/27/1958,288
7/28/1958,282
7/29/1958,264
7/30/1958,258
7/31/1958,255
8/1/1958,270
8/2/1958,258
8/3/1958,258
8/4/1958,255
8/5/1958,258
8/6/1958,252
8/7/1958,233
8/8/1958,226
8/9/1958,220
8/10/1958,220
8/11/1958,228
8/12/1958,247
8/13/1958,252
8/14/1958,261
8/15/1958,255
8/16/1958,252
8/17/1958,270
8/18/1958,440
8/19/1958,478
8/20/1958,492
8/21/1958,482
8/22/1958,487
8/23/1958,357
8/24/1958,350
8/25/1958,291
8/26/1958,273
8/27/1958,267
8/28/1958,267
8/29/1958,261
8/30/1958,258
8/31/1958,252
9/1/1958,236
9/2/1958,208
9/3/1958,242
9/4/1958,258
9/5/1958,261
9/6/1958,258
9/7/1958,258
9/8/1958,250
9/9/1958,261
9/10/1958,276
9/11/1958,270
9/12/1958,258
9/13/1958,252
9/14/1958,250
9/15/1958,264
9/16/1958,276
9/17/1958,273
9/18/1958,276
9/19/1958,288
9/20/1958,223
9/21/1958,213
9/22/1958,189
9/23/1958,184
9/24/1958,184
9/25/1958,186
9/26/1958,184
9/27/1958,184
9/28/1958,179
9/29/1958,179
9/30/1958,179
10/1/1958,176
10/2/1958,124
10/3/1958,105
10/4/1958,92
10/5/1958,91
10/6/1958,90
10/7/1958,106
10/8/1958,114
10/9/1958,113
10/10/1958,114
10/11/1958,137
10/12/1958,148
10/13/1958,150
10/14/1958,154
10/15/1958,164
10/16/1958,162
10/17/1958,162
10/18/1958,162
10/19/1958,156
10/20/1958,160
10/21/1958,152
10/22/1958,133
10/23/1958,135
10/24/1958,141
10/25/1958,152
10/26/1958,154
10/27/1958,164
10/28/1958,168
10/29/1958,172
10/30/1958,168
10/31/1958,116
11/1/1958,91
11/2/1958,90
11/3/1958,83
11/4/1958,83
11/5/1958,84
11/6/1958,85
11/7/1958,80
11/8/1958,75
11/9/1958,75
11/10/1958,79
11/11/1958,76
11/12/1958,79
11/13/1958,80
11/14/1958,78
11/15/1958,76
11/16/1958,76
11/17/1958,61
11/18/1958,47
11/19/1958,50
11/20/1958,60
11/21/1958,59
11/22/1958,58
11/23/1958,57
11/24/1958,56
11/25/1958,48
11/26/1958,34
11/27/1958,30
11/28/1958,32
11/29/1958,45
11/30/1958,52
12/1/1958,56
12/2/1958,58
12/3/1958,60
12/4/1958,56
12/5/1958,50
12/6/1958,50
12/7/1958,52
12/8/1958,50
12/9/1958,48
12/10/1958,51
12/11/1958,52
12/12/1958,46
12/13/1958,43
12/14/1958,41
12/15/1958,43
12/16/1958,47
12/17/1958,52
12/18/1958,56
12/19/1958,56
12/20/1958,56
12/21/1958,56
12/22/1958,54
12/23/1958,50
12/24/1958,51
12/25/1958,52
12/26/1958,52
12/27/1958,52
12/28/1958,50
12/29/1958,48
12/30/1958,48
12/31/1958,50
1/1/1959,51
1/2/1959,43
1/3/1959,33
1/4/1959,38
1/5/1959,50
1/6/1959,65
1/7/1959,67
1/8/1959,70
1/9/1959,71
1/10/1959,72
1/11/1959,72
1/12/1959,72
1/13/1959,70
1/14/1959,64
1/15/1959,52
1/16/1959,61
1/17/1959,64
1/18/1959,66
1/19/1959,62
1/20/1959,58
1/21/1959,50
1/22/1959,58
1/23/1959,60
1/24/1959,58
1/25/1959,58
1/26/1959,54
1/27/1959,56
1/28/1959,58
1/29/1959,57
1/30/1959,56
1/31/1959,55
2/1/1959,54
2/2/1959,58
2/3/1959,61
2/4/1959,62
2/5/1959,62
2/6/1959,63
2/7/1959,64
2/8/1959,60
2/9/1959,56
2/10/1959,58
2/11/1959,60
2/12/1959,60
2/13/1959,57
2/14/1959,57
2/15/1959,59
2/16/1959,60
2/17/1959,62
2/18/1959,62
2/19/1959,58
2/20/1959,58
2/21/1959,60
2/22/1959,60
2/23/1959,59
2/24/1959,60
2/25/1959,59
2/26/1959,60
2/27/1959,63
2/28/1959,61
3/1/1959,67
3/2/1959,74
3/3/1959,73
3/4/1959,65
3/5/1959,59
3/6/1959,53
3/7/1959,64
3/8/1959,71
3/9/1959,72
3/10/1959,67
3/11/1959,63
3/12/1959,59
3/13/1959,73
3/14/1959,73
3/15/1959,61
3/16/1959,61
3/17/1959,68
3/18/1959,76
3/19/1959,78
3/20/1959,75
3/21/1959,66
3/22/1959,78
3/23/1959,83
3/24/1959,91
3/25/1959,94
3/26/1959,83
3/27/1959,79
3/28/1959,96
3/29/1959,91
3/30/1959,90
3/31/1959,94
4/1/1959,92
4/2/1959,109
4/3/1959,130
4/4/1959,156
4/5/1959,182
4/6/1959,193
4/7/1959,206
4/8/1959,174
4/9/1959,132
4/10/1959,94
4/11/1959,117
4/12/1959,94
4/13/1959,113
4/14/1959,132
4/15/1959,152
4/16/1959,160
4/17/1959,152
4/18/1959,152
4/19/1959,145
4/20/1959,139
4/21/1959,123
4/22/1959,128
4/23/1959,133
4/24/1959,145
4/25/1959,172
4/26/1959,182
4/27/1959,193
4/28/1959,180
4/29/1959,170
4/30/1959,176
5/1/1959,199
5/2/1959,191
5/3/1959,199
5/4/1959,195
5/5/1959,222
5/6/1959,204
5/7/1959,193
5/8/1959,193
5/9/1959,199
5/10/1959,189
5/11/1959,178
5/12/1959,180
5/13/1959,267
5/14/1959,320
5/15/1959,361
5/16/1959,372
5/17/1959,344
5/18/1959,314
5/19/1959,298
5/20/1959,289
5/21/1959,284
5/22/1959,344
5/23/1959,275
5/24/1959,256
5/25/1959,250
5/26/1959,284
5/27/1959,295
5/28/1959,311
5/29/1959,327
5/30/1959,347
5/31/1959,350
6/1/1959,347
6/2/1959,340
6/3/1959,358
6/4/1959,350
6/5/1959,358
6/6/1959,354
6/7/1959,379
6/8/1959,391
6/9/1959,398
6/10/1959,456
6/11/1959,492
6/12/1959,511
6/13/1959,502
6/14/1959,488
6/15/1959,530
6/16/1959,560
6/17/1959,625
6/18/1959,635
6/19/1959,651
6/20/1959,898
6/21/1959,1010
6/22/1959,1040
6/23/1959,1050
6/24/1959,1100
6/25/1959,1040
6/26/1959,877
6/27/1959,816
6/28/1959,739
6/29/1959,580
6/30/1959,474
7/1/1959,327
7/2/1959,327
7/3/1959,311
7/4/1959,284
7/5/1959,330
7/6/1959,330
7/7/1959,406
7/8/1959,361
7/9/1959,340
7/10/1959,398
7/11/1959,452
7/12/1959,426
7/13/1959,379
7/14/1959,497
7/15/1959,590
7/16/1959,610
7/17/1959,690
7/18/1959,706
7/19/1959,502
7/20/1959,555
7/21/1959,506
7/22/1959,395
7/23/1959,372
7/24/1959,340
7/25/1959,336
7/26/1959,354
7/27/1959,354
7/28/1959,391
7/29/1959,431
7/30/1959,431
7/31/1959,383
8/1/1959,372
8/2/1959,391
8/3/1959,540
8/4/1959,656
8/5/1959,678
8/6/1959,656
8/7/1959,756
8/8/1959,640
8/9/1959,625
8/10/1959,810
8/11/1959,690
8/12/1959,521
8/13/1959,540
8/14/1959,575
8/15/1959,358
8/16/1959,330
8/17/1959,289
8/18/1959,289
8/19/1959,320
8/20/1959,330
8/21/1959,320
8/22/1959,298
8/23/1959,301
8/24/1959,320
8/25/1959,307
8/26/1959,307
8/27/1959,301
8/28/1959,286
8/29/1959,272
8/30/1959,289
8/31/1959,295
9/1/1959,281
9/2/1959,240
9/3/1959,238
9/4/1959,235
9/5/1959,225
9/6/1959,211
9/7/1959,202
9/8/1959,189
9/9/1959,213
9/10/1959,220
9/11/1959,211
9/12/1959,211
9/13/1959,208
9/14/1959,208
9/15/1959,211
9/16/1959,215
9/17/1959,235
9/18/1959,215
9/19/1959,202
9/20/1959,195
9/21/1959,195
9/22/1959,133
9/23/1959,126
9/24/1959,139
9/25/1959,154
9/26/1959,126
9/27/1959,123
9/28/1959,126
9/29/1959,184
9/30/1959,174
10/1/1959,182
10/2/1959,184
10/3/1959,186
10/4/1959,184
10/5/1959,189
10/6/1959,197
10/7/1959,206
10/8/1959,242
10/9/1959,235
10/10/1959,240
10/11/1959,248
10/12/1959,278
10/13/1959,301
10/14/1959,354
10/15/1959,422
10/16/1959,354
10/17/1959,275
10/18/1959,143
10/19/1959,114
10/20/1959,108
10/21/1959,106
10/22/1959,103
10/23/1959,103
10/24/1959,109
10/25/1959,106
10/26/1959,111
10/27/1959,108
10/28/1959,105
10/29/1959,123
10/30/1959,119
10/31/1959,106
11/1/1959,124
11/2/1959,126
11/3/1959,132
11/4/1959,126
11/5/1959,98
11/6/1959,80
11/7/1959,114
11/8/1959,114
11/9/1959,108
11/10/1959,114
11/11/1959,106
11/12/1959,105
11/13/1959,87
11/14/1959,66
11/15/1959,72
11/16/1959,68
11/17/1959,80
11/18/1959,90
11/19/1959,100
11/20/1959,100
11/21/1959,88
11/22/1959,87
11/23/1959,91
11/24/1959,96
11/25/1959,90
11/26/1959,50
11/27/1959,35
11/28/1959,37
11/29/1959,40
11/30/1959,46
12/1/1959,45
12/2/1959,56
12/3/1959,76
12/4/1959,70
12/5/1959,60
12/6/1959,58
12/7/1959,70
12/8/1959,71
12/9/1959,70
12/10/1959,70
12/11/1959,72
12/12/1959,62
12/13/1959,59
12/14/1959,56
12/15/1959,60
12/16/1959,62
12/17/1959,60
12/18/1959,60
12/19/1959,60
12/20/1959,60
12/21/1959,56
12/22/1959,61
12/23/1959,61
12/24/1959,62
12/25/1959,74
12/26/1959,60
12/27/1959,51
12/28/1959,47
12/29/1959,46
12/30/1959,41
12/31/1959,37
1/1/1960,42
1/2/1960,30
1/3/1960,29
1/4/1960,28
1/5/1960,39
1/6/1960,45
1/7/1960,58
1/8/1960,69
1/9/1960,74
1/10/1960,77
1/11/1960,70
1/12/1960,62
1/13/1960,59
1/14/1960,70
1/15/1960,58
1/16/1960,59
1/17/1960,53
1/18/1960,52
1/19/1960,50
1/20/1960,55
1/21/1960,54
1/22/1960,53
1/23/1960,50
1/24/1960,51
1/25/1960,54
1/26/1960,60
1/27/1960,62
1/28/1960,60
1/29/1960,64
1/30/1960,70
1/31/1960,62
2/1/1960,57
2/2/1960,56
2/3/1960,61
2/4/1960,64
2/5/1960,66
2/6/1960,70
2/7/1960,72
2/8/1960,73
2/9/1960,66
2/10/1960,61
2/11/1960,62
2/12/1960,64
2/13/1960,60
2/14/1960,55
2/15/1960,59
2/16/1960,53
2/17/1960,50
2/18/1960,48
2/19/1960,50
2/20/1960,54
2/21/1960,56
2/22/1960,50
2/23/1960,45
2/24/1960,45
2/25/1960,41
2/26/1960,37
2/27/1960,42
2/28/1960,38
2/29/1960,41
3/1/1960,47
3/2/1960,49
3/3/1960,48
3/4/1960,54
3/5/1960,59
3/6/1960,68
3/7/1960,84
3/8/1960,110
3/9/1960,135
3/10/1960,130
3/11/1960,130
3/12/1960,130
3/13/1960,130
3/14/1960,125
3/15/1960,125
3/16/1960,125
3/17/1960,130
3/18/1960,140
3/19/1960,140
3/20/1960,145
3/21/1960,150
3/22/1960,180
3/23/1960,230
3/24/1960,265
3/25/1960,305
3/26/1960,345
3/27/1960,375
3/28/1960,390
3/29/1960,375
3/30/1960,350
3/31/1960,250
4/1/1960,260
4/2/1960,250
4/3/1960,250
4/4/1960,230
4/5/1960,210
4/6/1960,190
4/7/1960,185
4/8/1960,260
4/9/1960,380
4/10/1960,530
4/11/1960,650
4/12/1960,750
4/13/1960,660
4/14/1960,590
4/15/1960,530
4/16/1960,460
4/17/1960,390
4/18/1960,320
4/19/1960,330
4/20/1960,340
4/21/1960,320
4/22/1960,330
4/23/1960,340
4/24/1960,320
4/25/1960,300
4/26/1960,280
4/27/1960,270
4/28/1960,270
4/29/1960,280
4/30/1960,290
5/1/1960,300
5/2/1960,286
5/3/1960,284
5/4/1960,281
