SITE_NO,STATION_NM,REG,SQMI,ABS_DIFF
06653300,"HORSESHOE CREEK NEAR CASSA, WY",10,179.8633,0.0776
06653500,"HORSESHOE CREEK NEAR GLENDO, WYO.",10,210.8649,0.0006
06654500,"COTTONWOOD CREEK NEAR FLETCHER PARK, WY",10,51.2273,0.0025
06654510,COTTONWOOD C BL DAGLEY C NR BINFORD WY,10,53.9395,0.0011
06654520,COTTONWOOD C BL TUNNEL OUTLET NR BINFORD WY,10,57.4137,0.0037
06654550,"COTTONWOOD CREEK NEAR BINFORD, WY",10,61.0422,0.0007
06655000,"COTTONWOOD CREEK AT WENDOVER, WY",10,192.9334,0.0156
06655500,"GUERNSEY RESERVOIR NEAR GUERNSEY, WYO",10,16342.9189,0.0073
06656000,"NORTH PLATTE RIVER BELOW GUERNSEY RESERVOIR, WY",10,16356.3324,0.0073
06657000,"NORTH PLATTE RIVER BELOW WHALEN DIVERSION DAM, WY",10,16434.6028,0.0122
06657500,"LARAMIE RIVER NEAR GLENDEVEY, CO.",10,99.1458,0.0184
06658500,"LARAMIE RIVER NEAR JELM, WYO.",10,302.8754,0.0302
06659000,LARAMIE RIVER AT WOODS LANDING WYO,10,400.0016,0.0204
06659500,"LARAMIE R AND PIONEER CANAL NR WOODS LANDING, WY",10,443.3076,0.0214
06659502,"LARAMIE R BL PIONEER CANAL NR WOODS LANDING, WY",10,443.3100,0.0215
06659580,SAND CREEK AT COLORADO-WYOMING STATE LINE,10,30.5447,0.0461
06659600,"SAND CREEK NEAR TIE SIDING, WY",10,40.2244,0.0081
06660000,"LARAMIE RIVER AT LARAMIE, WYO.",10,1076.9080,0.0055
06660500,"LARAMIE RIVER AT TWO RIVERS, WYO.",10,1275.0576,0.0417
06661000,"LITTLE LARAMIE RIVER NEAR FILMORE, WYO.",10,158.5847,0.0101
06661500,"LITTLE LARAMIE RIVER AT TWO RIVERS, WYO.",10,331.1437,0.1193
06661585,"LARAMIE RIVER NEAR BOSLER, WY",10,1797.2273,0.0040
06661600,"DUTTON CREEK NEAR MCFADDEN, WY",10,20.2229,0.0162
06662000,"LARAMIE RIVER NEAR LOOKOUT, WYO.",10,2175.1609,0.0005
06663500,"LARAMIE RIVER BEL WHEATLAND RESERVOIR NO 2, WY",10,2245.7049,0.0010
06664000,LARAMIE RIVER NR WHEATLAND WYO,10,2526.0681,0.0004
06664400,"SYBILLE CREEK AB MULE CREEK, NEAR WHEATLAND, WY",10,194.8575,0.0044
06664490,"SYBILLE CR BL MULE CR NR WHEATLAND, WYO.",10,220.0202,0.0047
06664500,"SYBILLE CREEK AB BLUEGRASS CR, NR WHEATLAND, WY",10,225.8887,0.0040
06664900,"BLUEGRASS CREEK NEAR WHEATLAND, WY",10,139.6350,0.0046
06665000,"SYBILLE CREEK BL BLUEGRASS CR, NR WHEATLAND, WY",10,368.5983,0.0071
06666500,"SYBILLE CREEK NR MULESHOE RANCH, NR WHEATLAND, WY",10,508.2086,0.0024
06666600,"SYBILLE CREEK AT MULESHOE RANCH, NR WHEATLAND, WY",10,509.2970,0.0026
06667000,SYBILLE CREEK NR WHEATLAND WYO,10,519.3606,0.0085
06667060,"LARAMIE R AB N LARAMIE R NR UVA, WY",10,3129.8563,0.0004
06667200,"NORTH LARAMIE RIVER NEAR GARRETT, WY",10,45.3308,0.0145
06667500,"NORTH LARAMIE RIVER NEAR WHEATLAND, WY",10,373.4381,0.0093
06668200,"FISH CREEK NEAR FLETCHER PARK, WY",10,6.3549,0.0039
06669000,LARAMIE RIVER AT UVA WYO,10,3667.4289,0.0015
06669100,"WHEATLAND CREEK NEAR UVA, WY",10,55.8795,0.0145
06669500,"CHUGWATER CREEK AT CHUGWATER, WYO.",10,343.2843,0.0164
06669850,"CHUGWATER CREEK NR UVA, WYO.",10,650.7706,0.0049
06670000,"LARAMIE RIVER NEAR UVA, WY",10,4441.8945,0.0004
06670500,"LARAMIE RIVER NEAR FORT LARAMIE, WY",10,4569.0421,0.0011
06670900,"NORTH PLATTE RIVER NEAR LINGLE, WYO.",10,21235.5486,0.0047
06671000,"RAWHIDE CREEK NEAR LINGLE, WYO.",10,507.2596,0.0282
06676500,HORSE CREEK NR LA GRANGE WYO,10,631.1822,0.0214
06676550,"HORSE CREEK AT WY CROSS RANCH NEAR LA GRANGE, WY",10,641.4752,0.0567
06677000,HORSE CREEK NR YODER WYO,10,1326.1549,0.0155
06677010,"HORSE CREEK AT LOWER STATION, NEAR YODER, WYO.",10,1325.0951,0.0039
06677500,"HORSE CREEK NEAR LYMAN, NE",10,1942.5556,0.1380
06678000,"SHEEP CREEK NEAR MORRILL, NEBR.",10,380.2670,0.0682
06679500,"NORTH PLATTE RIVER AT MITCHELL, NEBR.",10,24659.1591,0.0148
06681500,"GERING DRAIN NEAR GERING, NEBR.",10,81.0913,0.0162
06682000,"NORTH PLATTE RIVER NEAR MINATARE, NEBR.(TOTFLO)",10,25036.7035,0.0136
06684000,"RED WILLOW CREEK NEAR BAYARD, NEBR.",10,140.9586,0.1299
06684500,"NORTH PLATTE RIVER AT BRIDGEPORT, NE (TOTFLO)",10,25566.2466,0.0105
06685000,"PUMPKIN CREEK NEAR BRIDGEPORT, NEBR.",10,975.6327,0.0357
06686000,"NORTH PLATTE RIVER AT LISCO, NEBR.",10,26944.3607,0.0092
06686500,NORTH PLATTE R AT OSHKOSH NEBR,10,27661.4831,0.1191
06690500,"NORTH PLATTE RIVER NEAR KEYSTONE, NEBR.",10,29873.7914,0.0196
06693000,"NORTH PLATTE RIVER AT NORTH PLATTE, NEBR.",10,31310.3922,0.0133
06693800,"MOSQUITO CREEK NEAR ALMA, CO",10,16.4985,0.0184
06693980,"MIDDLE FORK SOUTH PLATTE RIVER AB FAIRPLAY, CO.",10,62.4009,0.0032
06694100,"MIDDLE FORK SOUTH PLATTE RIVER NR HARTSEL, CO.",10,252.3021,0.0092
06694400,"SOUTH FORK SOUTH PLATTE RIVER AB FAIRPLAY, CO.",10,50.4889,0.0038
06694700,"FOURMILE CREEK NEAR FAIRPLAY, CO.",10,12.0016,0.0001
06695000,"S PLATTE R AB 11-MILE CANYON RE, NR HARTSEL, CO.",10,884.2901,0.0003
06696000,"SOUTH PLATTE RIVER NEAR LAKE GEORGE, CO.",10,966.3652,0.0035
06696200,"SOUTH PLATTE RIVER AT LAKE GEORGE, CO.",10,1088.6142,0.0043
06696980,"TARRYALL CREEK AT UPPER STATION, NEAR COMO, CO.",10,23.9021,0.0001
06697100,"TARRYALL CREEK BLW PARK GULCH NR COMO, CO",10,77.9125,0.0238
06697200,"FRENCH CREEK NEAR JEFFERSON,COLORADO",10,4.6310,0.0002
06697450,"MICHIGAN CREEK ABOVE JEFFERSON, CO.",10,22.8826,0.0094
06698000,"JEFFERSON CREEK NEAR JEFFERSON, CO.",10,12.0047,0.0174
06698500,"TARRYALL CREEK NEAR JEFFERSON, CO.",10,181.6980,0.0017
06699005,"TARRYALL CREEK BELOW ROCK CREEK NEAR JEFFERSON, CO",10,230.3987,0.0017
06699500,"TARRYALL CREEK NEAR LAKE GEORGE, CO.",10,428.5865,0.0010
06700000,"SOUTH PLATTE RIVER ABOVE CHEESMAN LAKE, CO.",10,1626.8471,0.0001
06700500,"GOOSE CREEK ABOVE CHEESMAN LAKE, CO.",10,92.3455,0.0663
06701500,"SOUTH PLATTE RIVER BELOW CHEESMAN LAKE, CO.",10,1759.4840,0.0043
06701550,"FOURMILE CREEK ABOVE MOUTH NEAR DECKERS, CO.",10,7.4123,0.0030
06701620,"TROUT CREEK BLW FERN CR NR WESTCREEK, CO.",10,106.2065,0.0019
06701700,WEST CR. ABV SHREWSBURY GULCH NR WESTCREEK CO,10,56.2711,0.0013
06701900,SO. PLATTE R. BLW BRUSH CR. NR TRUMBULL CO,10,2028.0121,0.0000
06701970,SPRING CR ABOVE MOUTH NR SOUTH PLATTE CO,10,9.7467,0.0044
06702000,"S PLATTE R AB NORTH FORK AT SOUTH PLATTE, CO.",10,2106.1709,0.0039
06702500,"NORTH FORK SOUTH PLATTE RIVER AT GRANT, CO.",10,49.2456,0.0050
06704500,DUCK CREEK NEAR GRANT COLORADO,10,7.8456,0.0084
06705500,"GENEVA CREEK AT GRANT, CO.",10,74.3180,0.0038
06706000,"NF SOUTH PLATTE R BELOW GENEVA C, AT GRANT, CO.",10,126.6653,0.0026
06706350,"WANDCREST GULCH NR PINE, CO.",10,2.6024,0.0009
06706400,"N.F. SOUTH PLATTE RIVER ABV ELK CR AT PINE, CO.",10,310.7718,0.0007
06706500,"NORTH FORK SOUTH PLATTE RIVER AT PINE, CO.",10,374.7085,0.0019
06706600,"MILLER GULCH NR BUFFALO CREEK, CO.",10,3.2171,0.0181
06706800,BUFFALO CREEK AT MOUTH AT BUFFALO CREEK,10,47.8539,0.0096
06707000,"NF SOUTH PLATTE RIVER AT SOUTH PLATTE, CO.",10,476.2555,0.0005
06707500,"SOUTH PLATTE RIVER AT SOUTH PLATTE, CO.",10,2582.6343,0.0014
06708000,"SOUTH PLATTE RIVER AT WATERTON, CO.",10,2624.9926,0.0015
06708500,"DEER CREEK NEAR LITTLETON, CO",10,26.7606,0.0214
06708800,"EAST PLUM CR BLW HASKINS GULCH NR CASTLE ROCK, CO",10,117.2709,0.0110
06709000,"PLUM CREEK NEAR SEDALIA, CO.",10,274.1102,0.0032
06709500,"PLUM CREEK NEAR LOUVIERS, CO.",10,302.3469,0.0011
06709530,"PLUM CREEK AT TITAN RD NR LOUVIERS, CO",10,316.2072,0.0007
06710000,"SOUTH PLATTE RIVER AT LITTLETON, CO.",10,3076.6768,0.0025
06710150,BIG DRY CREEK BLW C-470 AT HIGHLANDS RANCH,10,11.1951,0.0004
06710245,"SOUTH PLATTE RIVER AT UNION AVE AT ENGLEWOOD, CO",10,3099.8860,0.0022
06710247,"SOUTH PLATTE RIVER BELOW UNION AVE, AT ENGLEWOOD,C",10,3099.9145,0.0006
06710385,BEAR CREEK ABOVE EVERGREEN,10,103.2445,0.0024
06710400,"CUB CREEK AT EVERGREEN, CO",10,22.3148,0.0052
06710500,"BEAR CREEK AT MORRISON, CO.",10,164.4854,0.0030
06710605,"BEAR CREEK ABOVE BEAR CREEK LAKE NEAR MORRISON, CO",10,176.0569,0.0003
06710992,"TURKEY CREEK NEAR INDIAN HILLS, CO",10,45.8034,0.0021
06710995,"TURKEY CR. AT MOUTH OF CANYON, NR. MORRISON, CO",10,47.3813,0.0004
06711000,"TURKEY CREEK NEAR MORRISON, CO.",10,50.1265,0.0005
06711040,TURKEY CREEK ABOVE BEAR CREEK LAKE NEAR MORRISON C,10,50.4434,0.0031
06711500,"BEAR CREEK AT MOUTH, AT SHERIDAN, CO.",10,258.4589,0.0097
06711545,"LITTLE DRY CREEK AT GREENWOOD VILLAGE, CO",10,14.2985,0.0070
06711565,"SOUTH PLATTE RIVER AT ENGLEWOOD, CO.",10,3390.5034,0.0001
06712000,"CHERRY CREEK NEAR FRANKTOWN, CO.",10,168.4552,0.0032
06712500,"CHERRY CREEK NEAR MELVIN, CO.",10,361.6443,0.0046
06713000,"CHERRY CREEK BELOW CHERRY CREEK LAKE, CO.",10,386.4944,0.0039
06713300,"CHERRY CREEK AT GLENDALE, CO",10,405.8013,0.0020
06713500,"CHERRY CREEK AT DENVER, CO.",10,411.2006,0.0029
06714000,"SOUTH PLATTE RIVER AT DENVER, CO.",10,3866.0351,0.0000
06714215,"SOUTH PLATTE R AT 64TH AVE. COMMERCE CITY, CO.",10,3891.9916,0.0008
06714220,"SENAC CR AT N BDR SLUDGE AREA, NR AURORA, CO DUP1",10,7.8362,0.0034
06714400,SOUTH CLEAR CREEK ABV LOWER CABIN CREEK RESERVOIR,10,11.8849,0.0072
06715000,CLEAR CREEK ABV WEST FORK CLEAR CREEK NR EMPIRE CO,10,85.0082,0.0150
06715500,"WEST FORK CLEAR CREEK ABOVE EMPIRE, CO.",10,40.5503,0.0012
06716000,"WEST FORK CLEAR CREEK NEAR EMPIRE, CO.",10,57.5523,0.0111
06716100,"WEST FORK CLEAR CREEK ABV MOUTH NR EMPIRE, CO",10,57.5589,0.0028
06716500,"CLEAR CREEK NEAR LAWSON, CO.",10,146.8764,0.0008
06717000,"FALL RIVER NEAR IDAHO SPRINGS, CO.",10,23.2784,0.0094
06717400,CHICAGO CREEK BLW DEVILS CANYON NR IDAHO SPRGS CO,10,43.8668,0.0015
06717500,"CLEAR CREEK AT IDAHO SPRINGS, CO.",10,241.4447,0.0023
06718000,"CLEAR CREEK BELOW IDAHO SPRINGS, CO.",10,258.2994,0.0012
06718300,"CLEAR CREEK ABV JOHNSON GULCH NR IDAHO SPRINGS, CO",10,267.6768,0.0025
06718500,"NORTH CLEAR CREEK NEAR BLACK HAWK, CO.",10,51.5425,0.0028
06718550,"NORTH CLEAR CREEK ABOVE MOUTH NR BLACKHAWK, CO",10,60.1748,0.0029
06719000,"CLEAR CREEK AT FORKS CREEK, CO.",10,332.6143,0.0188
06719500,"CLEAR CREEK NEAR GOLDEN, CO.",10,392.8990,0.0153
06719505,"CLEAR CREEK AT GOLDEN, CO.",10,394.8108,0.0021
06719725,"RALSTON CREEK NEAR PLAINVIEW, CO.",10,37.0647,0.0045
06719735,"RALSTON C BL SHWARTZWLDER MINE NR PLAINVIEW, CO.",10,39.1277,0.0059
06719740,"RALSTON CREEK AB RALSTON RES, NR PLAINVIEW, CO.",10,42.9560,0.0013
06720000,"CLEAR CREEK AT MOUTH, NEAR DERBY, CO.",10,570.0612,0.0001
06720500,"SOUTH PLATTE RIVER AT HENDERSON, CO.",10,4722.4471,0.0096
06720780,"WALNUT CREEK AT ROCKY FLATS PLANT, CO.",10,1.1568,0.0613
06720820,"BIG DRY CREEK AT WESTMINSTER, COLO",10,40.6984,0.0729
06721000,"SOUTH PLATTE RIVER AT FORT LUPTON, CO.",10,5053.8960,0.0022
06721500,"NORTH ST. VRAIN CREEK NEAR ALLENS PARK, CO.",10,32.7287,0.0039
06722000,"N ST. VRAIN CREEK AT LONGMONT DAM, NR LYONS, CO.",10,102.7667,0.0305
06722500,"SOUTH ST. VRAIN CREEK NEAR WARD, CO.",10,14.2655,0.0093
06722900,"MIDDLE ST. VRAIN CREEK NEAR RAYMOND, CO.",10,18.0955,0.0771
06723000,"MIDDLE ST. VRAIN CREEK NEAR ALLENS PARK, CO.",10,29.4029,0.0501
06723400,"SOUTH ST. VRAIN CREEK ABOVE LYONS, CO.",10,88.5036,0.0873
06724000,"ST. VRAIN CREEK AT LYONS, CO.",10,216.3945,0.0018
06724500,"LEFT HAND CREEK NEAR BOULDER, CO.",10,50.9949,0.0193
06725000,"LEFT HAND CREEK AT MOUTH, AT LONGMONT, CO.",10,71.7244,0.0121
06725100,"ST. VRAIN CREEK NEAR LONGMONT, CO.",10,371.7542,0.0007
06725450,"ST. VRAIN CREEK BELOW LONGMONT, CO.",10,420.5345,0.0082
06725500,"MIDDLE BOULDER CREEK AT NEDERLAND, CO.",10,36.5459,0.0096
06726000,"NORTH BOULDER CREEK AT SILVER LAKE, CO.",10,8.7700,0.0080
06726900,"BUMMERS GULCH NEAR EL VADO, CO.",10,3.9729,0.0266
06727000,"BOULDER CREEK NEAR ORODELL, CO.",10,102.5933,0.0058
06727500,"FOURMILE CREEK AT ORODELL, CO.",10,24.1446,0.0019
06728000,"BOULDER CREEK NEAR BOULDER, CO.",10,130.1475,0.0089
06729000,"SOUTH BOULDER CREEK NEAR ROLLINSVILLE, CO.",10,43.8195,0.0262
06729300,"SOUTH BOULDER CREEK AT PINECLIFFE, CO.",10,74.2906,0.0219
06729500,"SOUTH BOULDER CREEK NEAR ELDORADO SPRINGS, CO.",10,111.0689,0.0006
06730200,BOULDER CR AT NORTH 75TH ST NR BOULDER,10,308.7195,0.0056
06730300,"COAL CREEK NEAR PLAINVIEW, CO.",10,15.1471,0.0035
06730400,COAL CREEK NEAR LOUISVILLE CO,10,32.3975,0.0124
06730500,"BOULDER CREEK AT MOUTH, NEAR LONGMONT, CO.",10,457.3222,0.0208
06731000,"ST. VRAIN CREEK AT MOUTH, NEAR PLATTEVILLE, CO.",10,979.7620,0.0008
06731800,"BOULDER BROOK NEAR ESTES PARK, CO.",10,3.8599,0.0078
06732000,"GLACIER CREEK NEAR ESTES PARK, CO.",10,24.6579,0.0024
06732300,"BEAVER BROOK NEAR ESTES PARK, CO.",10,1.4942,0.0028
06732500,"FALL RIVER AT ESTES PARK, CO.",10,39.8686,0.0017
06733000,"BIG THOMPSON RIVER AT ESTES PARK, CO.",10,138.0581,0.0004
06734500,"FISH CREEK NEAR ESTES PARK, CO.",10,15.6572,0.0090
06735500,"BIG THOMPSON RIVER NEAR ESTES PARK, CO.",10,161.8254,0.0440
06736000,"NORTH FORK BIG THOMPSON RIVER AT DRAKE, CO.",10,85.1708,0.0008
06736500,"BIG THOMPSON RIVER BL POWERHOUSE, NR DRAKE, CO.",10,282.1723,0.0150
06736650,"CEDAR CREEK AT CEDAR COVE, CO.",10,18.8816,0.0010
06738000,"BIG THOMPSON R AT MOUTH OF CANYON, NR DRAKE, CO.",10,305.5778,0.0019
06739500,"BUCKHORN CREEK NEAR MASONVILLE, CO.",10,135.9336,0.0005
06741000,"COTTONWOOD CREEK NEAR PINEWOOD, CO.",10,15.5248,0.0561
06741500,"BIG THOMPSON RIVER NEAR LOVELAND, CO.",10,510.0608,0.0100
06741510,"BIG THOMPSON RIVER AT LOVELAND, CO.",10,535.4439,0.0084
06742000,"LITTLE THOMPSON RIVER NEAR BERTHOUD, CO.",10,100.3068,0.0031
06743500,"LITTLE THOMPSON RIVER AT MILLIKEN, CO.",10,199.4520,0.0023
06744000,"BIG THOMPSON RIVER AT MOUTH, NEAR LA SALLE, CO.",10,829.4736,0.0018
06745000,"CACHE LA POUDRE RIVER AB CHAMBERS LK OUTLET, CO.",10,89.8786,0.0020
06746095,"JOE WRIGHT CREEK ABOVE JOE WRIGHT RESERVOIR, CO.",10,3.4381,0.0949
06746100,"JOE WRIGHT CREEK NEAR CAMERON PASS, CO.",10,5.1533,0.0205
06746110,"JOE WRIGHT CREEK BELOW JOE WRIGHT RESERVOIR, CO.",10,7.0203,0.0145
06747500,"CACHE LA POUDRE RIVER NEAR RUSTIC, CO.",10,197.9115,0.0004
06748000,"CACHE LA POUDRE RIVER NEAR LOG CABIN, CO.",10,233.9348,0.0003
06748200,"FALL CREEK NEAR RUSTIC, CO.",10,3.6657,0.0211
06748500,"SOUTH FORK CACHE LA POUDRE RIVER NR EGGERS, CO.",10,70.6200,0.0003
06748510,"LITTLE BEAVER CREEK NEAR IDYLWILDE, CO.",10,0.9142,0.0389
06748530,"LITTLE BEAVER CREEK NEAR RUSTIC, CO.",10,12.4714,0.0139
06748600,"SOUTH FORK CACHE LA POUDRE RIVER NR RUSTIC, CO.",10,92.4973,0.0011
06749000,"CACHE LA POUDRE RIVER BELOW ELKHORN CREEK, CO.",10,407.3643,0.0040
06751150,N FRK CACHE LA POUDRE R BLW HALLIGAN RES NR V DAL,10,354.1413,0.0004
06751490,"NORTH FORK CACHE LA POUDRE R. AT LIVERMORE, CO",10,540.2625,0.0042
06751500,"N FORK CACHE LA POUDRE RIVER NEAR LIVERMORE, CO.",10,568.0940,0.0037
06752000,"CACHE LA POUDRE R A MO OF CN, NR FT COLLINS, CO.",10,1055.2125,0.0012
06752260,"CACHE LA POUDRE RIVER AT FORT COLLINS, CO.",10,1145.0080,0.0151
06752280,"CACHE LA POUDRE R AB BOXELDER C, NR TIMNATH, CO.",10,1245.3830,0.0011
06752500,"CACHE LA POUDRE RIVER NEAR GREELEY, CO.",10,1882.4228,0.0018
06753000,LONETREE CREEK NR GRANITE CANYON WYO,10,24.1923,0.0044
06753400,"LONETREE CREEK AT CARR, CO.",10,169.3593,0.0021
06753500,"LONETREE CREEK NEAR NUNN, CO.",10,191.2686,0.0389
06753990,"LONETREE CREEK NEAR GREELEY, CO.",10,574.0142,0.0000
06754000,"SOUTH PLATTE RIVER NEAR KERSEY, CO.",10,9664.5813,0.0004
06754500,"MIDDLE CROW CREEK NEAR HECLA, WY",10,25.9519,0.0059
06755000,"SOUTH CROW CREEK NEAR HECLA, WY",10,13.6692,0.0166
06755500,NORTH FORK CROW CREEK NR HECLA WYO,10,27.4538,0.0160
06755800,"CROW CREEK AT ROUND TOP ROAD, NEAR CHEYENNE, WY",10,233.5098,0.0230
06755840,"DIAMOND CR BEL ROUND TOP RD, AT F E WARREN AFB, WY",10,10.7065,0.0040
06755860,"DIAMOND CREEK AT F.E. WARREN AFB, WY",10,10.9004,0.0093
06755880,"DIAMOND CREEK AT MOUTH, AT F.E. WARREN AFB, WY",10,11.0432,0.0131
06755950,"CROW CREEK AT F.E. WARREN AIR FORCE BASE, WY",10,254.7741,0.0070
06755960,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY",10,255.2053,0.0070
06756000,"CROW CREEK NEAR CHEYENNE, WY",10,290.9575,0.0203
06756100,"CROW CREEK NEAR CARPENTER, WY",10,411.2016,0.0092
06756500,"CROW CREEK NEAR BARNSVILLE, CO.",10,1294.3290,0.0088
06756995,"SOUTH PLATTE RIVER AT MASTERS, CO.",10,13061.2018,0.0733
06757600,"KIOWA CREEK AT K-79 RES, NEAR EASTONVILLE, CO.",10,3.2209,0.0065
06758000,"KIOWA CREEK AT ELBERT, CO.",10,29.1238,0.0183
06758100,"WEST KIOWA CREEK AT ELBERT, CO.",10,35.7147,0.0052
06758200,"KIOWA CREEK AT KIOWA, CO.",10,115.0386,0.0364
06758300,"KIOWA CREEK AT BENNETT, CO.",10,249.0662,0.0554
06758500,"SOUTH PLATTE RIVER NEAR WELDONA, CO.",10,13200.5575,0.0003
06759000,"BIJOU CREEK NEAR WIGGINS, CO.",10,1359.2575,0.0344
06759100,"BIJOU CREEK NEAR FT. MORGAN, CO.",10,1384.7737,0.0013
06759500,"SOUTH PLATTE RIVER AT FORT MORGAN, CO.",10,14638.1837,0.0007
06759910,"SOUTH PLATTE RIVER AT COOPER BRIDGE, NR BALZAC, CO",10,16462.7137,0.0088
06760000,"SOUTH PLATTE RIVER AT BALZAC, CO.",10,16776.4593,0.0092
06760500,"SOUTH PLATTE RIVER NEAR CROOK, CO.",10,18980.7406,0.0015
06761000,LODGEPOLE CREEK NR FEDERAL WYO,10,22.5990,0.0960
06761500,SOUTH FORK LODGEPOLE CREEK NR FEDERAL WYO,10,17.7286,0.1080
06762500,"LODGEPOLE CREEK AT BUSHNELL, NEBR.",10,1216.7699,0.0023
06763500,"LODGEPOLE CREEK AT RALTON, NEBR.",10,3312.9811,0.0018
06764880,SOUTH PLATTE RIVER AT ROSCOE NEBR,10,23534.7436,0.0153
06765000,"SOUTH PLATTE RIVER AT PAXTON, NEBR.",10,23720.6508,0.0116
06765500,"SOUTH PLATTE RIVER AT NORTH PLATTE, NEBR.",10,23964.7670,0.0138
06768500,"BUFFALO CREEK NEAR DARR, NEBR.",10,64.6265,0.0258
06771000,"WOOD RIVER NEAR RIVERDALE, NEBR.",10,366.4921,0.0330
06772000,"WOOD RIVER NEAR ALDA, NEBR.",10,586.0884,0.0264
06777000,"MIDDLE LOUP RIVER NEAR MILBURN, NEBR.",10,3698.6016,0.0023
06777500,"MIDDLE LOUP RIVER AT WALWORTH, NEBR.",10,4378.6006,0.0089
06778000,"MIDDLE LOUP RIVER AT SARGENT, NEBR.",10,4548.4766,0.0153
06779000,"MIDDLE LOUP R. AT ARCADIA, NEBR.",10,4759.5507,0.0517
06779500,MIDDLE LOUP R AT LOUP CITY NEBR,10,4912.7365,0.0109
06780000,MIDDLE LOUP RIVER AT ROCKVILLE NEBR,10,5038.1651,0.0512
06782000,"SOUTH LOUP RIVER NR. CUMRO, NEBR.",10,1106.3147,0.0680
06782500,"SOUTH LOUP RIVER AT RAVENNA, NEBR.",10,1432.3510,0.1371
06783500,"MUD CREEK NEAR SWEETWATER, NE",10,705.1135,0.0027
06784000,"SOUTH LOUP R AT ST. MICHAEL, NEBR.",10,2215.1449,0.0452
06784300,"OAK CREEK NEAR LOUP CITY, NEBR.",10,42.4688,0.0136
06784500,OAK CREEK NR DANNEBROG NEBR,10,115.7746,0.0352
06784800,"TURKEY CREEK NEAR DANNEBROG, NEBR.",10,62.7595,0.0520
06785000,"MIDDLE LOUP R. AT ST. PAUL, NEBR.",10,7726.7800,0.0431
06785500,"NORTH LOUP R AT BREWSTER,NEBR",10,1843.4758,0.0246
06786000,"NORTH LOUP RIVER AT TAYLOR, NEBR.",10,2314.5843,0.0151
06786500,NORTH LOUP R AT BURWELL NEBR,10,2434.1014,0.0302
06787000,"CALAMUS RIVER NR HARROP, NE",10,710.5872,0.0254
06787500,"CALAMUS RIVER NEAR BURWELL, NEBR.",10,991.6458,0.0024
06788500,"NORTH LOUP RIVER AT ORD, NEBR.",10,3730.7346,0.0088
06788988,"MIRA CREEK NR NORTH LOUP, NE",10,66.0162,0.0033
06789000,"NORTH LOUP RIVER AT SCOTIA, NEBR.",10,3930.5150,0.0413
06790500,NORTH LOUP RIVER NR ST PAUL NEBR,10,4267.0445,0.0081
06791150,"LOUP RIVER NEAR PALMER, NE",10,12300.5671,0.0160
06791500,"CEDAR RIVER NEAR SPALDING, NE",10,727.7282,0.0323
06791750,CEDAR R AT PRIMROSE NEBR,10,908.2555,0.0440
06791800,CEDAR R AT BELGRADE NEBR,10,1025.0253,0.0330
06792000,"CEDAR RIVER NEAR FULLERTON, NEBR.",10,1196.6739,0.0191
06793000,"LOUP RIVER NEAR GENOA, NEBR.",10,13918.1872,0.0281
06794000,"BEAVER CREEK AT GENOA, NEBR.",10,678.1875,0.0018
06794500,"LOUP RIVER AT COLUMBUS, NEBR.",10,14811.4575,0.0256
06795500,"SHELL CREEK NEAR COLUMBUS, NEBR.",10,296.4792,0.0084
06795640,"Loseke Cr .5 Mi abv mouth nr Columbus, Nebr.",10,121.2490,0.0629
06796973,"ELKHORN RIVER NR ATKINSON, NE",10,591.7108,0.0097
06797500,"ELKHORN RIVER AT EWING, NEBR.",10,1415.5738,0.0111
06798000,"SOUTH FORK ELKHORN RIVER AT EWING, NEBR.",10,281.6837,0.0353
06798300,CLEARWATER C NR CLEARWATER NEBR,10,189.6517,0.0969
06798500,"ELKHORN RIVER AT NELIGH, NE",10,2282.9951,0.0377
06798800,ELKHORN R AT MEADOW GROVE NEBR,10,2589.0420,0.0356
06799000,ELKHORN R AT NORFOLK NE,10,2849.9994,0.0215
06799080,"WILLOW CREEK NEAR FOSTER, NEBR.",10,135.7355,0.0092
06799100,"NORTH FORK ELKHORN RIVER NEAR PIERCE, NEBR.",10,708.9957,0.0114
06799230,"UNION CREEK AT MADISON, NEBR.",10,174.0251,0.0001
06799350,"ELKHORN RIVER AT WEST POINT, NEBR.",10,4668.0580,0.0017
06799385,"PEBBLE CREEK AT SCRIBNER, NEBR.",10,207.3212,0.0163
06799450,LOGAN CREEK AT PENDER NE,10,736.9252,0.0081
06799500,"LOGAN CREEK NEAR UEHLING, NEBR.",10,1014.2316,0.0008
06799850,"POND CREEK NEAR SCHUYLER, NEBR.",10,0.5278,0.0225
06800000,"MAPLE CREEK NEAR NICKERSON, NE",10,376.8991,0.0242
06800500,"ELKHORN RIVER AT WATERLOO, NE",10,6946.4015,0.0067
06801180,"OLIVE BRANCH NR HALLAM, NE",10,37.4493,0.0093
06803000,"SALT CREEK AT ROCA, NEBR.",10,167.4099,0.0025
06803080,"SALT CREEK AT PIONEERS BLVD AT LINCOLN, NE",10,220.8042,0.0037
06803093,"HAINES BRANCH AT SW 56th ST. AT LINCOLN, NE",10,56.8355,0.0527
06803170,"MIDDLE CREEK AT SW 40th ST. AT LINCOLN, NE",10,95.1379,0.0121
06803400,"ANTELOPE CREEK AT LINCOLN, NEBR.",10,12.5534,0.0043
